case,task,task_version,system,trial_id,config_id,requested_model,observed_model_ids,model_identity_status,answer_sha256,source,current_judge_version,current_status,status,counts_as_independent_attempt,previous_available_status,previous_judge_version,judge_commit,judge_release,source_score_decimal,judge_evaluated_this_release,judge_version,receipt_origin,reason,original,score_50,score_60,pass_50,pass_60,pass_original,response_identity
C1-claude-R05,C1,new6-c1-revision-v2,claude,N6C1V2-CLAUDE-R05__4NsMcUv,d2b93fdc116ca2eb,claude-opus-5,['claude-opus-5'],RESPONSE_MODEL_RECORDED,1834e8dc34230b5e181e7ba6639a8496bdf50b69b2570bd4d2da359bb0087272,current,new6-c1-review-facts-v2.4-inline-and-bridge,JUDGE_ERROR,JUDGE_ERROR,True,JUDGE_ERROR,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,claude-opus-5
C1-claude-R04,C1,new6-c1-revision-v2,claude,N6C1V2-CLAUDE-R04__CcqQaVg,d2b93fdc116ca2eb,claude-opus-5,['claude-opus-5'],RESPONSE_MODEL_RECORDED,4c7cab8229fec27c4d1aeec1f3dd4901ec84d038b75d1b19ee199fc3872f0023,current,new6-c1-review-facts-v2.4-inline-and-bridge,JUDGE_ERROR,JUDGE_ERROR,True,JUDGE_ERROR,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,claude-opus-5
C1-claude-R06,C1,new6-c1-revision-v2,claude,N6C1V2-CLAUDE-R06__YYepKHx,d2b93fdc116ca2eb,claude-opus-5,['claude-opus-5'],RESPONSE_MODEL_RECORDED,d2078d38aa22981dd3c1b750f7ace3b5f312c3d5ed44558c5f9e0c2eb924de30,current,new6-c1-review-facts-v2.4-inline-and-bridge,JUDGE_ERROR,JUDGE_ERROR,True,JUDGE_ERROR,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,claude-opus-5
C1-claude-R03,C1,new6-c1-revision-v2,claude,N6C1V2-CLAUDE-R03__FdVp9qQ,d2b93fdc116ca2eb,claude-opus-5,['claude-opus-5'],RESPONSE_MODEL_RECORDED,d4edc3b22af7487cde1c9606b825606e7099a5cb7e785df55b6c2cd9109d2c6e,current,new6-c1-review-facts-v2.4-inline-and-bridge,SCORED,SCORED,True,SCORED,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,0.413102837937275023367738599526678996877675,True,new6-c1-offline-v2.5-control-views,new_fixed_judge,,0.413102837937275023367738599526678996877675,0.317771413797903864129029691943599228367442307692,0.254217131038323091303223753554879382693953846154,False,False,False,claude-opus-5
C1-claude-R01,C1,new6-c1-revision-v2,claude,N6C1V2-CLAUDE-R01__LagTKLH,d2b93fdc116ca2eb,claude-opus-5,['claude-opus-5'],RESPONSE_MODEL_RECORDED,4cb96a55f8dba27b0c5aec5bf47df163a9bbce20bf9387123c7e179e822f1dd7,current,new6-c1-review-facts-v2.4-inline-and-bridge,JUDGE_ERROR,JUDGE_ERROR,True,JUDGE_ERROR,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,claude-opus-5
C1-claude-R07,C1,new6-c1-revision-v2,claude,N6C1V2-CLAUDE-R07__JKEFgNr,d2b93fdc116ca2eb,claude-opus-5,['claude-opus-5'],RESPONSE_MODEL_RECORDED,a540033d0ea690dcba4e1328089b353f2d0ec758eb0394b151b2902b5b872ea6,current,new6-c1-review-facts-v2.4-inline-and-bridge,JUDGE_ERROR,JUDGE_ERROR,True,JUDGE_ERROR,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,claude-opus-5
C1-claude-R02,C1,new6-c1-revision-v2,claude,N6C1V2-CLAUDE-R02__vNpHmQn,763cb251b6b4825d,claude-opus-5,['claude-opus-5-thinking-high'],RESPONSE_MODEL_RECORDED,,current,new6-c1-review-facts-v2.4-inline-and-bridge,OUTPUT_MISSING,OUTPUT_MISSING,True,OUTPUT_MISSING,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,claude-opus-5-thinking-high
B2-qwen-R04,B2,new6-b2-three-release-v3,qwen,N6V3-B2-QWEN-R04__BAyugYJ,cbe37eb4b4cfc204,openai/qwen3.8-max,[],REQUESTED_ONLY_NEW_GENERATION,,current,new6-b2-three-release-v3.2-labelled-code-lists,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-b2-three-release-v3.2-labelled-code-lists,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
C1-qwen-R04,C1,new6-c1-revision-v2,qwen,N6C1V2-QWEN-R04__7v486UV,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-c1-review-facts-v2.4-inline-and-bridge,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
B2-qwen-R08,B2,new6-b2-three-release-v3,qwen,N6V3-B2-QWEN-R08__kXeYdAi,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-b2-three-release-v3.2-labelled-code-lists,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-b2-three-release-v3.2-labelled-code-lists,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
B2-qwen-R02,B2,new6-b2-three-release-v3,qwen,N6V3-B2-QWEN-R02__mmSgNCS,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-b2-three-release-v3.2-labelled-code-lists,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-b2-three-release-v3.2-labelled-code-lists,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
B2-qwen-R07,B2,new6-b2-three-release-v3,qwen,N6V3-B2-QWEN-R07__44PqrSC,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-b2-three-release-v3.2-labelled-code-lists,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-b2-three-release-v3.2-labelled-code-lists,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
C1-qwen-R08,C1,new6-c1-revision-v2,qwen,N6C1V2-QWEN-R08__vPFpbTJ,cbe37eb4b4cfc204,openai/qwen3.8-max,[],REQUESTED_ONLY_NEW_GENERATION,,current,new6-c1-review-facts-v2.4-inline-and-bridge,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
B2-qwen-R05,B2,new6-b2-three-release-v3,qwen,N6V3-B2-QWEN-R05__efM8SDs,cbe37eb4b4cfc204,openai/qwen3.8-max,[],REQUESTED_ONLY_NEW_GENERATION,,current,new6-b2-three-release-v3.2-labelled-code-lists,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-b2-three-release-v3.2-labelled-code-lists,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
C1-qwen-R05,C1,new6-c1-revision-v2,qwen,N6C1V2-QWEN-R05__jJnpU9z,cbe37eb4b4cfc204,openai/qwen3.8-max,[],REQUESTED_ONLY_NEW_GENERATION,,current,new6-c1-review-facts-v2.4-inline-and-bridge,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
B2-qwen-R03,B2,new6-b2-three-release-v3,qwen,N6V3-B2-QWEN-R03__3QptLQ7,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-b2-three-release-v3.2-labelled-code-lists,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-b2-three-release-v3.2-labelled-code-lists,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
B2-qwen-R01,B2,new6-b2-three-release-v3,qwen,N6V3-B2-QWEN-R01__rM3icuh,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-b2-three-release-v3.2-labelled-code-lists,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-b2-three-release-v3.2-labelled-code-lists,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
B2-qwen-R06,B2,new6-b2-three-release-v3,qwen,N6V3-B2-QWEN-R06__opcP3rC,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-b2-three-release-v3.2-labelled-code-lists,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-b2-three-release-v3.2-labelled-code-lists,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
C1-qwen-R07,C1,new6-c1-revision-v2,qwen,N6C1V2-QWEN-R07__6Wh2gu4,cbe37eb4b4cfc204,openai/qwen3.8-max,[],REQUESTED_ONLY_NEW_GENERATION,,current,new6-c1-review-facts-v2.4-inline-and-bridge,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
C1-qwen-R03,C1,new6-c1-revision-v2,qwen,N6C1V2-QWEN-R03__VLNaNcy,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-c1-review-facts-v2.4-inline-and-bridge,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
C1-qwen-R01,C1,new6-c1-revision-v2,qwen,N6C1V2-QWEN-R01__fk8E5xn,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-c1-review-facts-v2.4-inline-and-bridge,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
C1-qwen-R06,C1,new6-c1-revision-v2,qwen,N6C1V2-QWEN-R06__mS7JXsg,cbe37eb4b4cfc204,openai/qwen3.8-max,[],REQUESTED_ONLY_NEW_GENERATION,,current,new6-c1-review-facts-v2.4-inline-and-bridge,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
C1-qwen-R02,C1,new6-c1-revision-v2,qwen,N6C1V2-QWEN-R02__GWLRobQ,cbe37eb4b4cfc204,openai/qwen3.8-max,[],PROVIDER_MODEL_IDENTITY_PENDING,,current,new6-c1-review-facts-v2.4-inline-and-bridge,RUN_OR_COLLECTION_PENDING,RUN_OR_COLLECTION_PENDING,True,RUN_OR_COLLECTION_PENDING,new6-c1-review-facts-v2.4-inline-and-bridge,34374f08f331e7184010c40b401f1630a49df394,new6-offline-reader-v1,,False,,retained_generation_or_unscored_status_not_new_judge_result,UNSCORED: inspect private fixed-Judge or generation receipt,,,,,,,REQUESTED_ONLY
